Date,Ticker,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_100,SMA_200,EMA_50,EMA_100,EMA_200,upper_band_bb,lower_band_bb,Pivot,S1,S2,S3,R1,R2,R3,Tenkan_Sen,Kijun_Sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,EMA_12,EMA_26,MACD,Signal,MACD_Histogram,RSI,ATR,so_K,so_D,SAR,Trend_Up,Fib_0,Fib_23,Fib_38,Fib_50,Fib_61,Fib_78,Fib_100,OBV,GK,DC_Upper,DC_Lower,Year,Month,Day,DayOfWeek,Range,Change,Return_%,daily_return,Avg_Price,Volatility,log_open,log_close,log_high,log_low
2021-05-03,ABB.NS,1369.369384765625,1376.2555813844176,1330.068924954097,1363.0734095541525,163384.0,1350.9100280761718,1405.718916015625,1341.0853747558594,1126.7779544067382,1366.884945048192,1309.7794298494146,1198.7359591201653,1400.2040607172814,1301.6159954350621,1358.5646303680467,1340.8736793516757,1312.377973937726,1266.1913175074053,1387.0603357819964,1404.7512867983673,1450.937943228688,1371.484515213815,1370.6742653798701,1427.32711824837,1418.7752839701438,1647.6209716796875,1359.250613626494,1366.405127597112,-7.154513970617927,-12.054484529482671,4.899970558864744,53.71414574620129,45.65523795180765,68.9330046594706,63.91317225811385,1330.068924954097,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6533159.0,0.023967048919157123,1412.900105473533,1272.7812422530574,2021,5,3,0,46.18665643032068,6.295975211472523,0.46189553455759025,0.007782779316090727,1359.691825164573,3.3884203232625505,7.217497289053354,7.222105609759398,7.227121743530514,7.192986043146777
2021-05-04,ABB.NS,1355.055908203125,1376.8458261769752,1342.9067136936246,1369.369408023878,95411.0,1350.1744384765625,1403.4055639648439,1343.32052734375,1129.137632446289,1366.4210612503464,1310.6759937772108,1200.2913814991002,1398.7169592614127,1301.6319176917123,1358.2694826912416,1339.693139205508,1324.330370207891,1290.3912577245405,1373.6322516888586,1392.2085951745921,1426.1477076579426,1371.484515213815,1370.6742653798701,1427.32711824837,1418.7752839701438,1644.1778564453125,1358.6052743305909,1365.5644446790388,-6.9591703484479694,-11.035421693275731,4.076251344827762,71.68813264480475,42.34906944246625,56.496240119244234,62.27164877821131,1330.068924954097,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6437748.0,0.016395726453258715,1412.900105473533,1272.7812422530574,2021,5,4,1,33.93911248335053,-14.313499820752895,-1.0452621284572547,-0.010452604477461547,1361.0444640244007,2.4784482758620765,7.222105626744042,7.211597993129116,7.22755052889961,7.2025917329741596
2021-05-05,ABB.NS,1348.3665771484375,1364.9918481271875,1340.8409235894983,1355.6954101711767,51196.0,1349.8542175292969,1400.9888134765624,1345.483885498047,1131.4400952148437,1365.713042265958,1311.4223419627797,1201.7647665304369,1398.3535430400782,1301.3548920185156,1351.399782955041,1337.8077177828945,1327.2488584173518,1303.0979338796626,1361.9586423205837,1375.5507074927302,1399.7016320304194,1371.484515213815,1370.6742653798701,1416.8761537867404,1418.7752839701438,1621.7486572265625,1357.0300901487212,1364.2905285656611,-7.260438416939905,-10.280425038008566,3.019986621068661,66.98310875301144,42.03330936670898,50.292781940649675,58.57400890645484,1340.8409235894983,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6386552.0,0.012164999004874145,1412.900105473533,1272.7812422530574,2021,5,5,2,24.150924537689207,-7.328833022739218,-0.5405958423812797,-0.004936571999865191,1352.4736897590751,1.7814417867387922,7.2120698195010755,7.206649196007639,7.218903735533233,7.201052251032249
2021-05-06,ABB.NS,1358.1546630859375,1362.4831534389195,1351.8095729688378,1352.3505592093754,27868.0,1350.4032043457032,1398.1032763671874,1347.746593017578,1133.760623474121,1365.4166352392906,1312.347734460268,1203.3208849041234,1399.0232517555878,1301.7831569358186,1357.482463164565,1352.4817728902103,1346.8088826944831,1336.1353022244014,1363.155353360292,1368.1560436346467,1378.8296241047285,1371.484515213815,1370.6742653798701,1414.4379974372819,1418.7752839701438,1633.6025390625,1357.2031013698315,1363.8360200116076,-6.632918641776087,-9.550923758762071,2.9180051169859844,62.46633409614124,39.19803263433338,54.310236379618345,53.699752813170754,1340.8409235894983,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6414420.0,0.0048828368967512616,1412.900105473533,1272.7812422530574,2021,5,6,3,10.673580470081788,5.804103876562067,0.4291863405562031,0.0072592172658270115,1356.1994871757674,0.789261364029892,7.209599512349281,7.213882191976734,7.217064162012459,7.209199398287012
2021-05-07,ABB.NS,1349.645263671875,1371.7794664587032,1345.7595294391483,1362.4831493225297,160890.0,1350.4997680664062,1395.2680883789062,1349.9207763671875,1136.1032949829103,1364.7981500797841,1313.0862993951512,1204.7768488719619,1399.1049960793316,1301.8945400534808,1355.7280865232422,1339.6767065877812,1329.7081495036873,1303.6882124841325,1365.696643607336,1381.748023542797,1407.7679605623518,1371.484515213815,1362.4654345423814,1419.681871623412,1418.7752839701438,1666.4105224609375,1356.0403571086074,1362.7848528753311,-6.74449576672373,-8.989638160354403,2.2451423936306725,52.129262748258284,38.980776871388066,47.20841327209287,50.603810530786966,1345.7595294391483,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6253530.0,0.012196044018974572,1412.900105473533,1272.7812422530574,2021,5,7,4,26.019937019554845,-12.837885650654698,-0.942241792644416,-0.006265412655380387,1357.416852223064,1.9097437669223867,7.217064158991218,7.207597069252544,7.223864056633253,7.2047138385522755
2021-05-10,ABB.NS,1352.9901123046875,1374.2881596986988,1345.021822725874,1362.58160089242,136672.0,1349.719708251953,1393.7779174804687,1352.0926342773437,1138.423974609375,1364.3350897748785,1313.8764739082112,1206.2516077120886,1397.5977375234597,1301.8416789804464,1357.4333649097534,1340.578570120808,1328.1670279369287,1298.900690964104,1369.8449070936329,1386.6997018825782,1415.966038855403,1371.484515213815,1342.8406738632953,1419.681871623412,1418.7752839701438,1692.332275390625,1355.5710886772351,1362.059316536765,-6.488227859529843,-8.489356100189491,2.0011282406596482,40.669139068510326,34.21664943116376,27.67217273356646,43.063607461759226,1345.021822725874,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6390202.0,0.014573960008759603,1412.900105473533,1272.7812422530574,2021,5,10,0,29.266336972824774,-9.591488587732556,-0.7039203069710196,0.0024783168754376472,1358.7204239054201,2.1478593981936087,7.217136415307275,7.210072320165287,7.225691174009393,7.204165516979313
2021-05-11,ABB.NS,1346.5958251953125,1362.4832897390218,1340.5457851262531,1346.743410579582,66321.0,1349.3991638183593,1391.6972265625,1354.0300024414062,1140.6205487060547,1363.6394323403856,1314.5243818544905,1207.6480675875437,1397.2703754236309,1301.5279522130877,1349.8749666868625,1337.2666436347033,1327.937462074094,1305.9999574613253,1359.204148247472,1371.8124712996312,1393.7499759123998,1356.113477439565,1342.8406738632953,1411.105580348897,1418.7752839701438,1688.5938720703125,1354.1902789107853,1360.9138727336945,-6.723593822909152,-8.136203644733424,1.4126098218242724,38.18426409338563,33.19074854259902,19.952510802785923,31.61103226948175,1340.5457851262531,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6323881.0,0.011477661010689586,1412.900105473533,1272.7812422530574,2021,5,11,1,21.937504612768635,-0.14758538426940504,-0.010958686198872173,-0.004726041270532999,1349.0920776600424,1.6289297902209638,7.205444668717473,7.205335075850406,7.217064262050464,7.200832112352903
2021-05-12,ABB.NS,1379.1083984375,1410.686503258996,1348.809086595412,1358.5481596936356,603531.0,1354.1813415527345,1388.4868212890624,1356.4375598144532,1142.9348428344726,1364.2460584618411,1315.8032732719757,1209.3541405313244,1392.4690910261468,1315.8935920793222,1379.5346627639694,1348.3828222689428,1317.6572461003855,1255.7798294368015,1410.2602389325268,1441.4120794275534,1503.2894960911374,1370.3777141065466,1342.8406738632953,1411.105580348897,1418.7752839701438,1715.1055908203125,1358.0238357610492,1362.2616153784206,-4.237779617371416,-7.356518839261023,3.118739221889607,53.61808591809757,35.54820888198263,59.20412237985209,35.609601972068155,1340.5457851262531,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6927412.0,0.030311787489593595,1412.900105473533,1279.9364319221906,2021,5,12,2,61.87741666358397,20.560238743864375,1.5133978576439193,0.02414427004292241,1374.288036996386,4.554672296456378,7.214171878877451,7.2291924812576305,7.251831746627725,7.206977324024582
2021-05-14,ABB.NS,1369.1727294921875,1400.7999517946746,1355.8429718489276,1391.011762883645,107932.0,1357.9692993164062,1385.722646484375,1358.8148608398437,1145.3082565307618,1364.4392612473448,1316.8600941872276,1210.944375247353,1383.9584409517151,1331.9801576810974,1375.2718843785967,1349.7438169625188,1330.3149044328497,1285.3579244871028,1394.7007969082658,1420.2288643243437,1465.1858442700907,1370.3777141065466,1342.8406738632953,1411.105580348897,1431.860190817297,1691.44677734375,1359.7390501812245,1362.7735497572182,-3.0344995759937774,-6.492114986607574,3.457615410613797,53.94182314277707,37.030847559914264,47.209039268630285,42.12189081708943,1348.809086595412,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6819480.0,0.02086382699514679,1412.900105473533,1283.0728271735434,2021,5,14,4,44.95697994574698,-21.839033391457406,-1.5700106910802734,-0.007204414791882496,1379.2068540048588,3.231962600556925,7.237786648310149,7.221961989347097,7.2447987465589305,7.212178659323425
2021-05-17,ABB.NS,1397.6519775390625,1401.832882627601,1359.5319605553295,1368.3856419192932,112679.0,1361.7183471679687,1383.7191870117188,1361.0795007324218,1147.917426147461,1365.7417207097653,1318.4599334615214,1212.8021623348327,1387.899729915309,1335.5369644206282,1386.3389402406644,1370.8449978537278,1344.038018168393,1301.7370960961214,1413.1459199259994,1428.639862312936,1470.9407843852075,1375.6161441926247,1342.8406738632953,1408.8512224887804,1453.1786311329088,1710.9739990234375,1365.5718082362764,1365.3571370003178,0.2146712359585763,-5.150757742094345,5.365428978052921,66.32943611568153,37.04138906610701,81.59131882601565,62.66816015816601,1355.8429718489276,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,6932159.0,0.01721666058987119,1412.900105473533,1293.080176347933,2021,5,17,0,42.30092207227153,29.26633561976928,2.1387491013659288,0.020800332517167286,1381.8506156603216,3.0913012221423486,7.221386960443383,7.242548948697172,7.245535861222692,7.214895772847556
2021-05-18,ABB.NS,1426.279052734375,1446.1014883089583,1387.8639798072809,1387.8639798072809,327604.0,1365.8254821777343,1382.3461010742187,1363.259912109375,1150.665075378418,1368.1157337303382,1320.5949655263303,1214.9263104980123,1403.5991706547547,1328.051793700714,1420.0815069502048,1394.0615255914513,1361.8439984485274,1303.60648994685,1452.2990340931287,1478.3190154518823,1536.5565239535597,1393.3236367176057,1359.4413652810078,1402.2841672255631,1453.1786311329088,1777.179931640625,1374.911384312907,1369.869871499137,5.041512813770169,-3.112303630921442,8.15381644469161,69.04075849351715,38.896448240625446,82.91648912903825,70.57228240789472,1359.5319605553295,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,7259763.0,0.023597912863887693,1446.1014883089583,1293.080176347933,2021,5,18,1,58.23750850167744,38.415072927094116,2.767927800275387,0.020482262863261713,1412.0271251644738,4.196197130915114,7.2355211390077026,7.262824270984157,7.27662658580835,7.2355211390077026
2021-05-19,ABB.NS,1426.6231689453125,1457.709524603311,1417.572786972567,1424.4589837170554,161989.0,1368.5332275390624,1381.0622314453126,1365.3040930175782,1153.4808505249023,1370.4101429544548,1322.6945339108645,1217.032746900473,1415.0614064777774,1322.0050486003474,1433.9684935070636,1410.2274624108163,1393.8317558763197,1353.6950182455757,1450.3642000415603,1474.1052311378076,1514.2419687685515,1399.127654864782,1365.2453834281841,1401.2672316906119,1453.1786311329088,1780.03271484375,1382.8670434871233,1374.073819458113,8.79322402901039,-0.7311980989350761,9.524422127945465,68.45378861669087,36.54600967743987,75.64540142914485,80.05106979473292,1387.8639798072809,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,7421752.0,0.019720058825234543,1457.709524603311,1330.068924954097,2021,5,19,2,40.13673763074394,2.164185228257111,0.15193032954938276,0.00024126850231565022,1431.5911160595615,2.8176829301191324,7.261547360064003,7.263065510385908,7.284621664052797,7.256701383117863
2021-05-20,ABB.NS,1406.013916015625,1436.067296311095,1393.028563531187,1424.459087207014,109513.0,1370.1982177734376,1379.1368212890625,1367.4523999023438,1156.271011352539,1371.8063693490108,1324.3444226654142,1218.91315654341,1419.6478576268123,1320.7485779200629,1411.7032586193025,1387.3392209275098,1368.6645258393944,1325.6257930594863,1430.3779537074179,1454.7419913992105,1497.7807241791186,1399.127654864782,1365.2453834281841,1406.2537997033423,1453.1786311329088,1794.3953857421875,1386.4281007992004,1376.4397525364473,9.988348262753107,1.4127111734025606,8.575637089350547,63.09043494874886,37.65272013589793,59.49908670927788,72.686992422487,1393.028563531187,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,7312239.0,0.019932771744378044,1457.709524603311,1330.068924954097,2021,5,20,3,43.03873277990806,-18.44517119138891,-1.294889502762413,-0.014446178485187255,1414.8922157662303,3.021408839779006,7.261547432716116,7.2485139699145344,7.269663612236489,7.239235478617094
2021-05-21,ABB.NS,1409.8011474609375,1420.2287924254856,1401.586922799108,1408.719054885645,141945.0,1372.2370239257812,1377.6772509765624,1369.9291943359376,1158.9340655517578,1373.2963606475178,1326.0366350376028,1220.8125395376142,1424.750478310795,1319.7235695407674,1410.5389542285102,1400.8491160315348,1391.8970846021325,1373.2552149757548,1419.4909856579125,1429.1808238548879,1447.8226934812656,1399.127654864782,1368.822978262751,1379.336340221229,1437.6677843988634,1780.376953125,1390.023954131775,1378.9109669752984,11.11298715647672,3.3527663700173926,7.760220786459327,63.86738519928129,36.215748354814274,62.4661923603957,65.87022683293948,1393.028563531187,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,7454184.0,0.009330712806750742,1457.709524603311,1330.068924954097,2021,5,21,4,18.641869626377684,1.0820925752925632,0.07681393756545757,0.0026935945670045758,1410.083979392794,1.3233206125611021,7.250436098749382,7.251203943256977,7.258573259043041,7.2453603899439
2021-05-24,ABB.NS,1451.708740234375,1459.1360440465637,1409.8013342994718,1412.900147151105,234226.0,1376.9098083496094,1377.52533203125,1372.6746105957031,1161.8720831298829,1376.3713559254338,1328.5251915761528,1223.1100141714128,1439.7921590897527,1314.0274576094662,1440.215372860137,1421.2947016737103,1390.880663113045,1341.5459533659532,1470.6294114208022,1489.550082607229,1538.8847923543208,1399.8409145864084,1371.1044356100535,1367.8073044646003,1437.6677843988634,1759.767578125,1399.5139212244828,1384.303394624119,15.210526600363892,5.7243184160866925,9.4862081842772,69.12714148306776,36.440622651621815,93.73700346064709,71.90076084344022,1401.586922799108,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,7688410.0,0.017547068797387322,1459.1360440465637,1330.068924954097,2021,5,24,0,49.33470974709189,38.8085930832699,2.7467328927328256,0.029725889249638815,1433.386566432879,3.491733640665812,7.253399712920037,7.280496583138365,7.285599788895825,7.251204075785257
2021-05-25,ABB.NS,1471.3343505859375,1492.6815127188204,1442.16636428967,1456.9225003499323,131448.0,1383.1344360351563,1377.6355639648436,1375.5618859863282,1164.792080078125,1380.0953949317282,1331.3530957149605,1225.5799080660847,1457.1463721001328,1309.12249997018,1468.7274091981426,1444.7733056774648,1418.212260768992,1367.6971123398416,1495.2884541066153,1519.242557627293,1569.7577060564436,1420.7452996571162,1392.8808445333766,1359.9170446003297,1437.6677843988634,1778.80322265625,1410.563218049322,1390.750132102772,19.81308594654979,8.542071922179312,11.271014024370478,76.36049969531449,37.62462521917895,85.9683438790575,80.72384656670009,1409.8013342994718,1,9082.111151006911,7134.565662371417,5929.728199063017,4955.95545474527,3982.1827104275226,2595.7943964836104,829.7997584836285,7819858.0,0.023562829083321624,1492.6815127188204,1330.068924954097,2021,5,25,1,50.515148429150486,14.411850236005193,0.989198137343865,0.013518972372098537,1465.77618198609,3.4672502083684926,7.284081613531312,7.2939249895298035,7.308329454434086,7.27390168171011
